['./prepVladGraph2012.py', 'links.txt']
109722 110045 294.371355
110045 110030 107.455242
109822 99929 231.813607
109894 109850 176.633989
6764 110877 198.688772
110877 109927 30.308668
109728 109724 21.514899
109724 109686 253.127127
109635 109631 267.990222
109780 109822 123.444973
109822 109827 121.100169
109731 109728 13.469821
109744 109743 26.100127
109914 109914 115.299356
109914 32547 32.715988
32547 109878 231.306705
109759 109757 16.328134
109757 109749 446.399887
109749 109757 150.878732
109879 109896 101.269251
109896 109894 11.116791
109894 109859 309.757794
109848 109851 40.160506
84812 109803 30.263198
109803 109790 32.435291
109737 109731 31.406788
109890 109869 58.352648
109803 109795 37.867656
4110 109776 30.181063
109776 109780 10.915748
109780 109783 13.290345
109749 109744 26.266866
109744 109745 52.326155
109724 109722 13.264565
109722 110030 55.702199
110030 109711 34.509565
109776 109767 88.596233
109660 109666 14.888618
109666 110538 47.516202
110538 109680 8.964386
68155 109789 97.090752
89541 89539 5.677244
74690 74688 17.089108
74695 74712 24.887563
35627 35628 15.947388
35628 119798 9.049934
119798 35629 23.463075
35629 119799 55.881670
119799 119779 6.265995
119779 119800 8.907661
119800 35632 92.657023
35632 35637 218.327990
74687 74690 10.799056
74690 74689 104.933342
74742 74746 9.028238
74691 74692 27.218455
74692 74695 94.938696
74593 74596 13.791294
74596 74611 195.500735
74742 74731 36.246151
74711 74707 35.165440
74707 74706 4.258657
74706 74695 16.984627
74707 74729 139.863700
74729 74731 1.850256
74611 74687 59.775321
74687 74688 13.250164
74688 74691 70.607718
74691 74699 42.611629
130008 130007 8.746938
130007 129963 124.400731
129963 129940 192.021090
129940 129942 115.207947
130007 129963 173.803317
129940 129939 35.124016
70888 129934 161.648501
5449 142934 36.424260
142934 141753 92.593497
137126 137130 14.122588
137132 137129 12.735858
137112 136087 24.537841
136087 137106 85.422431
136088 137107 29.559769
137115 137127 29.420444
137127 137133 25.837772
137132 137026 52.987502
137118 137115 12.039063
137115 136094 38.415639
137119 137128 16.041436
137128 137136 24.565810
137136 137139 20.153273
137139 137739 42.112943
5557 5555 73.722716
5555 5554 97.426092
5554 5548 113.904021
64786 19891 157.605117
144200 144198 57.670722
144201 144205 228.269963
144206 144207 53.396974
144208 144211 126.011826
137778 137770 18.248398
137770 137766 5.728377
137766 137759 73.725293
137759 137760 1.178772
137760 47912 2.202545
47912 137753 31.642077
137766 137765 39.244275
137742 137736 45.988811
137765 137767 11.146436
137759 137738 31.289663
137761 137769 20.858549
137770 137754 21.996373
137754 137733 60.132181
137754 137742 21.163574
137742 137734 32.840293
133054 133053 23.355901
137782 137792 32.617231
137780 137782 6.432536
137782 137786 52.566119
137768 143965 68.874841
137139 137740 14.857796
137740 137741 5.425555
137741 137748 31.738450
137740 137738 14.399161
137738 137737 7.415558
137737 137736 7.628265
137736 137735 16.483428
11823 11812 146.991498
25143 25145 184.598525
37065 36791 11.001297
100445 100446 8.206565
100446 100452 116.716586
37063 37065 12.123295
131343 131394 17.303079
5026 58527 49.886753
131396 131345 25.394614
131328 131324 17.158526
75545 92823 144.725746
92823 92836 596.559593
92836 92855 856.117343
92855 92856 26.056891
92856 124923 245.853034
124923 124931 65.247316
124931 115784 268.153674
115784 93078 192.765725
131324 131384 130.995115
131384 131312 120.468688
131312 131315 79.414272
131315 131362 742.121976
131389 131328 91.062329
131394 131390 131.152095
84842 55370 173.905998
91436 91442 351.888668
91442 91445 63.115853
91445 91446 46.523443
6632 91412 172.832117
91412 91445 86.996399
80486 80483 35.548466
12044 13335 20.691826
16120 16121 21.976534
16103 16120 16.289746
92123 92118 48.814497
75564 25792 414.830822
62854 75564 272.375777
75616 92123 226.149187
92123 92121 19.641005
16120 16124 109.462130
93911 93927 491.589892
36862 117171 15.624261
36862 93891 43.276421
82089 82079 112.542203
82079 82076 51.229652
82076 82075 19.583551
82075 91518 77.751256
60726 60755 302.404205
60736 60752 20.621907
57860 60705 25.583353
60728 60703 25.454127
16124 16127 88.702603
57605 60726 23.658810
9712 60768 166.432187
16143 16155 86.213496
16155 16158 74.651475
16158 16159 30.788605
802 46771 476.097117
70513 70516 3.937640
70514 70506 4.263678
70490 70488 4.238342
70489 70497 25.633730
11483 11690 19.483645
11691 11694 63.899057
70488 70438 3.555931
70453 70442 60.323234
70504 74338 2.079298
74338 70513 2.229346
70543 69048 4.786949
70456 70454 13.049957
70454 70453 2.275905
23622 109966 18.873999
109966 70444 47.290281
70444 70447 10.240543
70506 74337 1.746978
74337 74335 6.627425
70444 70442 27.212622
70469 70475 7.412583
70475 70496 31.841009
70516 70520 18.859962
70520 70514 16.578580
70458 70469 35.532894
70469 70490 26.905869
70490 70497 14.328975
145143 145142 48.513709
70532 70531 2.595239
70531 70530 1.523730
70530 70520 46.756561
70520 70505 39.320547
70505 70496 20.008291
70496 74323 12.735479
145139 145128 129.960997
37033 145121 117.513726
16158 16179 207.540108
16179 16183 136.297605
16179 16190 216.231976
16190 16205 406.456856
16205 16208 27.115572
16183 16209 17.654014
122162 16330 21.488385
16330 16331 10.518872
6594 7924 129.871355
33537 33538 21.844362
33539 46840 80.313843
46840 840 7.605508
33538 33539 44.939349
5496 94854 15.957344
94854 7254 69.994608
7254 8457 47.071178
8457 91279 95.210001
91279 57047 57.409930
57047 5492 76.564525
32702 102898 74.274520
102898 110788 488.046349
110788 32726 467.585108
32726 110698 27.667052
110698 110642 268.528619
110642 32733 54.119042
32733 32739 311.346445
32739 32744 173.275118
32744 32750 217.366372
32750 32921 29.349758
32921 32753 81.997171
32733 110645 41.150317
110645 32755 63.451914
32755 110745 133.590297
110745 32760 40.877626
32760 32762 90.230066
32762 32763 28.232885
32744 32765 104.670916
32765 32767 39.444119
32767 32926 311.898976
32926 32775 19.194605
107010 107007 7.624094
107017 107006 34.617074
107009 107005 7.853726
107013 107016 13.959798
32750 107830 48.364943
107830 32791 16.935535
32760 32800 325.589975
107008 107009 50.800964
107009 107010 28.430215
107010 107011 41.061701
107012 107013 32.085277
107013 90257 32.915194
90257 107015 172.203335
5492 90583 18.364687
90583 5498 150.659591
5498 5504 229.408847
5504 5507 194.331465
5507 5510 104.721376
5510 5515 205.237826
16205 16235 51.521347
16236 16235 43.390563
16235 9999 579.006224
5521 5522 117.955929
5523 4399 90.589044
4105 32841 224.398962
32841 32851 471.782295
32851 32853 88.918191
32853 32854 17.780217
32854 32753 45.061157
17877 89603 64.428191
89602 89604 67.040598
89610 89613 53.404934
89601 143511 20.350025
143511 143508 22.992899
31722 89576 193.353348
89604 89605 285.858808
89613 89614 59.174460
89564 89454 92.536521
89454 87183 365.782662
87183 89575 587.112381
32860 32791 161.196444
89614 143557 100.104966
141991 137656 37.720268
141981 141991 17.887701
141991 141998 26.916641
141983 143082 5.042707
143082 141955 264.666500
89605 73025 195.007891
89576 89580 155.650816
89583 89591 150.904650
143547 89610 132.581218
89575 89580 75.545395
89560 129706 66.474198
129706 89563 293.470685
89563 89564 161.889251
16354 89553 284.707468
89553 89555 43.602958
89555 89560 457.625479
91370 91366 96.262935
91366 91348 323.887907
91370 91373 80.852157
91373 91346 392.128898
91346 91348 67.427410
91348 91366 274.575322
91366 91373 71.009818
63660 91346 113.141223
91341 91340 135.119074
91340 91339 90.681621
63598 91341 113.346461
91341 121724 28.021530
121724 121720 36.167310
91340 91338 202.187821
73002 86537 20.277860
130166 25449 222.341371
4506 90558 50.549485
90558 90559 10.541311
90559 14133 403.349339
14133 5536 43.192401
5536 90580 250.519065
25458 130173 49.833852
5957 35754 237.800554
32942 32943 94.421487
32935 32946 159.088004
32946 32947 63.598841
32946 32949 28.111063
120954 107978 14.150282
107978 107974 23.541387
107974 120950 5.352287
67845 67821 47.666194
9703 67861 160.108083
67861 67837 18.714894
67837 67856 40.885070
67816 67828 43.697658
67830 98333 236.797882
98333 67821 349.962690
11874 67829 315.316061
6030 67851 55.326820
9704 67845 59.133562
67845 67835 60.490487
67833 67816 72.621037
67826 67852 125.666170
6495 67830 23.409757
67830 67818 103.561677
67818 67834 75.523564
137590 137591 3.598982
26679 26684 90.433639
61559 61585 27.088205
61585 61621 6.494800
73025 143547 13.931157
143547 89288 79.112890
89288 96835 49.522631
96835 143551 15.474877
143551 118687 5.584947
61581 61581 104.725515
61581 61579 11.391582
1186 1177 31.708264
1177 1180 41.798657
61622 61585 27.326465
16331 16332 15.303818
148715 9454 208.215441
4472 78934 82.063497
78934 5549 101.365357
5549 5548 69.281435
5548 5547 28.890885
5547 5546 55.824758
5546 68544 169.410102
68544 61446 90.619181
61446 61435 140.061101
61435 5543 57.682718
83501 84185 99.116239
84185 84184 86.000772
84184 66587 128.057185
66587 84182 130.307928
84182 84183 86.113244
84183 83501 143.248854
73660 73656 24.635694
73656 73660 233.848540
84294 84296 188.648893
84296 84294 8.869606
84317 84314 29.488414
84314 84317 76.289666
83541 83541 298.718233
5249 7940 442.036419
7940 7943 170.354554
2770 22990 63.776591
88873 916 251.783038
10577 10578 68.346916
32534 32540 163.221296
32997 32999 50.614699
32999 33000 83.620442
33002 33010 22.140490
33010 33013 116.653270
33013 33016 111.963704
33016 33022 162.775242
33035 33037 118.157136
33038 33037 43.616179
33037 33045 102.497577
33045 85474 71.399141
85468 33041 53.880632
33041 33035 78.064613
33035 33013 36.465474
33030 10461 143.320937
80070 80086 480.313194
80224 80231 206.107320
80231 71303 10.184425
71303 71332 296.096095
71332 71293 171.564552
71293 71409 121.585297
71409 70967 249.153873
70967 71269 126.924381
80237 80224 158.067876
70891 70962 792.973713
70962 139190 227.676715
139190 66347 7.267855
80071 105941 361.701263
105941 80109 137.322916
80252 71269 82.291933
71269 80250 175.712581
80246 80241 213.476986
80241 70987 182.582051
142282 118723 53.808826
142285 118723 35.781706
41230 41257 16.256653
70935 80241 122.986602
80241 80248 124.347624
140128 142295 16.770572
152186 152181 16.171110
152187 152186 20.500006
152186 152184 51.429704
1080 136003 14.732695
135971 135985 7.946507
135982 135973 20.467987
23677 33075 10.301577
135991 135990 19.292324
135990 135989 6.031231
135981 135982 3.839026
135982 135999 139.628611
135972 10222 12.720847
10222 135973 5.378543
71315 71332 437.915067
25265 80083 230.742188
80109 80182 157.639219
80182 25262 259.603245
70867 70967 42.671016
70967 70949 183.579447
70949 70955 353.658327
70955 70935 106.231565
70935 70999 126.794666
70999 80237 15.293915
85032 70899 224.578655
70899 70924 295.060876
70924 70889 391.432999
70889 70875 519.188700
70875 130008 7.833831
130008 66347 33.027366
145063 145085 11.470153
56383 91530 103.429510
145091 145102 56.749783
145102 145095 34.694078
145095 96473 8.075066
96473 77615 63.817456
77615 77613 30.474708
145092 96473 28.807603
145095 145097 39.165652
145097 145098 30.166540
145099 145097 33.435849
145097 145102 42.250865
20548 20526 97.774081
145071 145107 25.125028
6033 6778 44.473011
6778 6783 256.363483
6783 6017 8.591780
143143 143139 9.382764
143139 143137 6.800075
143137 143136 13.034583
103677 5070 387.073469
138628 143143 17.319880
143143 136350 40.629796
103691 103693 68.388005
143140 143143 47.095119
105077 105049 315.861593
6531 135224 52.055967
135224 9506 34.993891
9506 143409 20.406994
143409 143391 58.695140
143391 143389 32.258630
143389 136852 87.645835
136852 9507 45.714932
9507 9508 63.180229
9508 143323 60.571552
143323 9503 13.657860
9503 9509 99.886112
9509 9512 244.701590
86736 122663 186.482236
2500 90556 16.665420
90556 3680 199.008136
3680 91578 83.792006
91578 3682 52.314101
3682 126881 92.387832
126881 126871 18.241753
126871 3684 54.494920
3684 3689 334.224359
115609 115480 2177.699377
115480 132532 284.521811
132532 115370 2176.410421
115499 115439 432.346051
115434 115439 83.052900
115439 115480 574.142642
115528 115499 171.202049
115499 92965 509.180174
145382 145381 8.016339
145381 139990 504.625103
152691 156768 26.790365
108768 108769 39.904906
67837 9702 191.110172
108770 108768 46.398661
108768 67861 127.921209
65930 65937 7.838242
156751 156766 58.312339
65922 52279 32.114932
38847 65956 18.532929
65956 65960 21.933723
65960 37049 6.574002
145380 145381 15.891017
152691 156751 122.478071
156751 156750 3.814529
156750 156899 1410.284218
156899 152550 1115.765104
152716 156769 203.225769
31505 121227 24.295059
121227 31507 12.150997
31507 31508 12.108686
31508 31509 11.737345
31509 121586 6.783638
121586 121233 11.932391
121233 31505 6.094999
92836 92856 845.776853
137340 137343 6.065849
137338 137342 12.362762
10191 23791 40.161856
915 156849 43.330650
156849 5752 5.909140
5752 80643 29.058407
1150 90518 14.262547
90518 62401 33.937301
62401 90541 29.671402
90541 1156 43.945432
1156 89537 131.502813
89537 4361 127.759021
4361 134251 42.906376
134251 1129 20.460043
1129 134241 38.294523
134241 1131 73.631919
1131 16943 20.320650
141677 141668 95.615864
134845 134847 33.681354
1157 23002 259.694503
98314 98262 241.273036
55060 55066 34.451392
37740 37741 14.877738
37741 37739 61.327965
91451 4351 74.771785
4351 116158 210.143048
116158 2489 15.867844
72174 72182 69.090325
2749 8198 84.465537
8198 2755 47.905505
2755 2756 16.873289
31738 121972 4.768398
144184 62768 48.742134
62768 60814 110.871310
60814 144192 21.148730
9509 72158 243.525244
72158 143321 11.698336
4007 118381 21.313280
118381 45012 88.876342
45012 131295 56.290407
4001 118361 31.907166
55074 55084 9.289222
156849 156850 10.162510
156850 156851 7.092298
156851 156852 16.620230
156852 156855 77.340702
156855 156858 106.497075
137598 87103 18.639513
57472 118382 98.651707
142676 142623 7.705837
11899 82822 153.398470
58474 58466 105.927837
86285 87972 379.030499
105994 105995 7.405663
105995 105985 86.708844
87964 105989 34.037320
105989 105994 31.588350
86438 1654 223.072311
71371 81593 524.493185
3693 56560 261.988768
56560 6233 67.772250
9378 947 38.971979
119779 119778 100.488286
58556 58551 23.446484
55552 58562 58.458657
15610 15614 39.338979
15614 15617 39.056785
15617 15621 106.251338
104539 134438 103.125295
134438 134435 96.903402
134435 134427 90.594425
6447 6298 57.258410
6298 6297 38.378432
6297 54125 77.225113
54125 54123 143.365084
54123 6293 221.923563
55109 55108 4.064397
55107 55109 8.721405
11066 55107 4.917629
2420 132970 46.118003
56166 56165 7.830850
56165 56155 40.409202
56155 56191 3.468550
56191 56176 4.248606
56176 132987 147.014626
132987 116373 416.775125
56165 56149 18.819927
134431 134433 38.452910
134433 134434 11.968113
3726 12079 8.449968
12079 3727 5.000954
3727 3728 25.009831
3728 3731 84.586887
3731 3735 101.504845
3735 3724 55.270387
6199 60004 19.967263
60004 60000 31.844394
60000 60002 189.042773
60002 60004 196.374459
134435 134436 32.153463
134436 134437 92.427499
134437 134438 19.793159
117652 117653 10.052150
50673 7908 25.940979
7908 5385 212.298552
5385 120481 124.708146
120481 120480 2.188614
120480 7905 4.081838
120480 120472 109.265097
120477 120479 5.831965
73015 143464 13.181661
143464 4642 28.162508
120475 120478 78.730892
120474 120477 98.126542
7908 120474 96.207995
43475 43518 82.918444
43518 43496 7.057254
43496 111608 38.733431
111608 43525 78.744926
43525 130616 306.923856
130616 130615 52.167749
130615 59040 65.988238
59040 980 59.413801
43454 18053 54.094192
56095 136277 156.179485
136277 116818 567.839856
116818 105644 57.492999
1577 4771 26.211591
22575 12660 89.207299
12660 3364 37.309913
4866 13365 36.700667
13365 103543 49.634017
103543 24775 13.703160
136478 1565 100.513377
1512 121024 18.688338
56706 56709 101.570882
56709 56707 20.229360
56707 56708 65.438515
37225 37222 76.310066
37222 37233 831.349066
66602 66571 82.245259
84335 84324 51.919687
84324 66585 42.445896
66585 84813 60.279094
84813 84434 74.788451
84434 83504 18.686486
83504 83541 72.321278
5896 136554 376.088709
136554 66645 17.181712
66644 66565 45.393765
66612 66609 346.861527
57419 66644 51.029205
66644 66583 151.048379
102549 102549 451.883393
102549 43056 18.644571
43056 144114 109.447161
144114 143749 61.552727
143749 102535 26.447446
102535 136972 36.121282
136972 102522 23.579639
102522 102519 34.934108
