node	x	y	z
116675	737588.102213	4772464.196523	0.000000
116691	737891.921365	4772509.804783	0.000000
116693	737854.307218	4772512.341261	0.000000
116699	739406.870250	4773233.042645	0.000000
116701	739528.643407	4773283.629207	0.000000
116703	739221.078671	4773285.716920	0.000000
116710	739274.649448	4773318.329751	0.000000
116720	739564.962538	4773390.585438	0.000000
116729	738174.064104	4774431.263966	0.000000
116730	738193.538751	4774433.489566	0.000000
116731	738224.614090	4774435.164057	0.000000
116734	738189.917185	4774505.695609	0.000000
116735	738180.741117	4774855.762613	0.000000
116742	738184.887641	4774898.750969	0.000000
116743	738189.326683	4774943.628752	0.000000
116755	738229.869300	4775112.827483	0.000000
116756	738232.239681	4775117.524893	0.000000
116758	738211.047589	4775130.695207	0.000000
116761	738214.299607	4775140.249285	0.000000
116801	739011.242272	4783539.553940	0.000000
116806	739535.579639	4782455.540797	0.000000
116818	739575.731054	4782545.690914	0.000000
116823	736887.907368	4779652.770545	0.000000
117146	740294.219354	4778073.013096	0.000000
117170	743771.297165	4790162.910172	0.000000
117171	743759.027423	4790178.939091	0.000000
117174	743714.177503	4790217.240309	0.000000
117253	743238.473166	4788861.995043	0.000000
117261	743051.240411	4788904.810460	0.000000
117265	743352.440047	4788930.387870	0.000000
117278	743549.025720	4788994.016753	0.000000
117297	743497.293015	4789009.754123	0.000000
117298	743506.963342	4789010.901571	0.000000
117309	743691.158387	4789045.065968	0.000000
117311	743558.852648	4789063.816751	0.000000
117369	743689.125151	4789290.500759	0.000000
117372	743667.732921	4789302.788517	0.000000
117378	743692.904107	4789348.596566	0.000000
117383	743676.879361	4789362.033297	0.000000
117424	743825.273008	4789509.814804	0.000000
117455	743807.941541	4789532.690120	0.000000
117459	743801.873599	4789541.090643	0.000000
117466	743960.114733	4789584.384590	0.000000
117469	743905.456732	4789607.152894	0.000000
117474	743870.475929	4789632.997075	0.000000
117516	744042.133855	4789695.746796	0.000000
117523	744028.392981	4789717.594110	0.000000
117526	743996.877864	4789733.676025	0.000000
117535	744024.560933	4789762.661511	0.000000
117542	743086.536677	4788703.136983	0.000000
117546	743161.405029	4788742.548125	0.000000
117555	743061.150393	4788876.997095	0.000000
117557	743707.454227	4788965.171598	0.000000
117561	743538.737803	4788997.161851	0.000000
117563	743551.553427	4789007.674424	0.000000
117565	743659.664189	4789015.856490	0.000000
117572	743657.488030	4789025.275324	0.000000
117579	743595.860773	4789036.364398	0.000000
117580	743621.128005	4789038.961185	0.000000
117595	743141.617591	4790099.469773	0.000000
117652	739276.528001	4776011.910806	0.000000
117653	739283.181472	4776019.449942	0.000000
117657	739295.586893	4776032.817523	0.000000
117661	739438.181414	4776211.113232	0.000000
117663	739399.603351	4776219.354796	0.000000
117665	739353.119295	4776269.206928	0.000000
117667	739446.281257	4776286.500258	0.000000
117674	739303.553366	4776317.739106	0.000000
117675	739345.175250	4776330.931502	0.000000
117677	739316.719989	4776346.078374	0.000000
117678	739313.290747	4776347.903944	0.000000
117686	739336.586081	4776385.272189	0.000000
117687	739339.609493	4776391.060501	0.000000
117688	739226.991122	4776391.188625	0.000000
117689	739234.689055	4776408.193894	0.000000
117788	739537.008714	4788818.916172	0.000000
117992	738517.464241	4780044.917397	0.000000
118003	738660.578769	4780112.324444	0.000000
118004	738642.505433	4780115.427238	0.000000
118005	738628.172206	4780119.628560	0.000000
118009	738688.491843	4780124.255733	0.000000
118012	738633.243615	4780140.366612	0.000000
118055	738147.196736	4779962.382504	0.000000
118072	738145.879401	4780081.550084	0.000000
118079	738317.627378	4780104.772029	0.000000
118107	738383.472236	4780192.097818	0.000000
118108	738383.138707	4780203.950831	0.000000
118112	738383.059294	4780206.917003	0.000000
118115	738385.407263	4780223.122729	0.000000
118116	738347.885763	4780223.966432	0.000000
118256	738073.528546	4780148.050820	0.000000
118260	738082.855097	4780184.549082	0.000000
118361	737897.982225	4779838.939478	0.000000
118381	738002.668198	4779957.596478	0.000000
118382	736344.845435	4778829.680517	0.000000
118550	736338.611516	4778930.950955	0.000000
118566	736302.389494	4778960.617349	0.000000
118569	736312.661053	4778965.276886	0.000000
118583	736287.933050	4778991.839490	0.000000
118587	736278.221912	4778996.617552	0.000000
118628	735989.199273	4779052.046860	0.000000
118632	736236.278989	4779064.914712	0.000000
118638	736015.610389	4779087.576503	0.000000
118639	736009.851436	4779100.764670	0.000000
118644	735934.721714	4779338.406687	0.000000
118648	735961.918613	4779352.636490	0.000000
118683	736307.318179	4778255.908229	0.000000
118687	736317.828655	4778277.899969	0.000000
118688	736367.694718	4778315.467542	0.000000
118689	736350.312314	4778309.838558	0.000000
118691	736381.194675	4778319.838813	0.000000
118693	736404.545663	4778331.156836	0.000000
118695	736421.913723	4778354.331872	0.000000
118722	736587.782582	4777795.134860	0.000000
118723	736679.358765	4777799.627038	0.000000
118724	736575.126351	4777805.147691	0.000000
118725	736614.305137	4777823.075914	0.000000
118726	736614.788171	4777824.882911	0.000000
118730	736602.065044	4777835.649489	0.000000
118731	736606.143214	4777838.315197	0.000000
118735	736612.355009	4777853.197386	0.000000
118736	736604.623905	4777856.264759	0.000000
118739	736598.205333	4777865.871447	0.000000
118745	736594.014394	4777886.630412	0.000000
118746	736562.646612	4777896.660754	0.000000
118751	736598.025275	4777909.297591	0.000000
118755	736552.691710	4777922.490227	0.000000
118764	736602.107936	4777937.638166	0.000000
118921	736324.887699	4778233.133565	0.000000
118922	736298.712339	4778242.644562	0.000000
118923	736309.757706	4778250.155167	0.000000
118930	736419.483460	4778360.285370	0.000000
118932	736470.864524	4776117.233372	0.000000
118933	736422.597666	4776106.608384	0.000000
118934	736459.672838	4776119.947508	0.000000
118936	734282.269863	4778624.201758	0.000000
118943	734269.434233	4778711.345833	0.000000
118993	739573.409663	4775103.602886	0.000000
119004	739600.122766	4775156.992969	0.000000
119012	739628.481091	4775215.500472	0.000000
119025	739582.156947	4775297.693325	0.000000
119030	739673.794066	4775406.517242	0.000000
119375	746742.595260	4782111.340995	0.000000
119391	746940.109076	4782254.957110	0.000000
119398	747142.375738	4782304.926011	0.000000
119469	752970.212414	4788186.558326	0.000000
119500	753739.747978	4788325.022362	0.000000
119504	753041.833819	4788318.204308	0.000000
119656	751088.198866	4788824.374742	0.000000
119701	750362.874952	4789843.204815	0.000000
119778	739569.581717	4776455.470678	0.000000
119779	739563.798162	4776555.823200	0.000000
119793	739622.769220	4776478.956766	0.000000
119798	739640.814837	4776518.421238	0.000000
119799	739569.510830	4776553.244023	0.000000
119800	739555.942505	4776560.028394	0.000000
119801	739677.729544	4776594.766190	0.000000
119802	739659.057621	4776605.807702	0.000000
119803	739580.176722	4776607.716389	0.000000
119804	739606.844370	4776630.437252	0.000000
119930	737169.517961	4783059.983473	0.000000
119931	737217.749725	4783063.622166	0.000000
119936	737152.374234	4783074.730851	0.000000
119939	737149.564381	4783075.244477	0.000000
119941	737159.107339	4783079.124295	0.000000
119945	737148.772664	4783088.382466	0.000000
119946	737147.383225	4783089.245837	0.000000
119947	737153.010659	4783090.331575	0.000000
119952	737135.912332	4783092.804549	0.000000
119993	737308.516225	4781058.491197	0.000000
120023	735223.411983	4780081.834629	0.000000
120038	738665.537598	4779759.848070	0.000000
120039	738716.096416	4779769.570714	0.000000
120045	738676.828656	4779773.921011	0.000000
120048	738684.814765	4779775.635350	0.000000
120111	736248.094863	4779059.798181	0.000000
120115	736076.494634	4779155.346264	0.000000
120132	739951.468710	4776769.647282	0.000000
120133	739865.410045	4776768.809052	0.000000
120134	739944.387738	4776777.304196	0.000000
120136	739822.868542	4776794.589012	0.000000
120148	739908.416394	4776811.087647	0.000000
120155	739912.191070	4776814.956747	0.000000
120160	739856.597299	4776829.157334	0.000000
120165	739867.746179	4776853.846368	0.000000
120166	739907.655313	4776857.018929	0.000000
120167	739856.776880	4776856.006798	0.000000
120168	739902.496369	4776861.229672	0.000000
120169	739899.316576	4776863.608592	0.000000
120174	739956.826709	4776924.111865	0.000000
120184	739972.154096	4776959.000509	0.000000
120189	739696.484101	4776974.809491	0.000000
120288	739949.474425	4776771.445205	0.000000
120355	732745.810170	4774683.228452	0.000000
120356	732887.743049	4774705.485248	0.000000
120364	732895.712033	4774729.140376	0.000000
120366	732884.331383	4774733.088160	0.000000
120370	732899.766054	4774741.198257	0.000000
120374	732901.112849	4774745.191452	0.000000
120375	732888.288124	4774745.131592	0.000000
120377	732835.647726	4774752.440799	0.000000
120379	732800.262676	4774775.405417	0.000000
120408	739764.909941	4781282.664654	0.000000
120411	739787.014240	4781324.786954	0.000000
120413	739812.105292	4781334.355516	0.000000
120425	742797.787418	4775853.367188	0.000000
120446	738007.024301	4777401.276490	0.000000
120450	738008.518895	4777429.627980	0.000000
120466	732841.503578	4775564.498048	0.000000
120470	732896.206387	4775643.820505	0.000000
120472	732893.975693	4775645.912504	0.000000
120474	732891.008115	4775648.824373	0.000000
120475	732871.663739	4775663.641230	0.000000
120477	732951.959224	4775725.758967	0.000000
120478	732920.880168	4775725.119769	0.000000
120479	732955.701067	4775730.234303	0.000000
120480	732961.847617	4775731.578431	0.000000
120481	732960.091863	4775732.886073	0.000000
120482	732869.221538	4775745.648750	0.000000
120498	732809.897925	4774826.169554	0.000000
120499	732818.525817	4774859.887435	0.000000
120500	732841.398487	4774871.153351	0.000000
120501	732825.547015	4774875.738028	0.000000
120502	732805.670777	4774882.208997	0.000000
120503	732834.357428	4774901.478810	0.000000
120506	732861.500542	4774933.015790	0.000000
120509	732850.853929	4774936.955309	0.000000
120516	732939.121263	4775135.272974	0.000000
120534	733589.503283	4776270.096396	0.000000
120548	733587.183884	4776291.421019	0.000000
120549	733593.973574	4776292.287443	0.000000
120551	733598.812053	4776297.312240	0.000000
120552	733581.248466	4776303.192828	0.000000
120553	733576.523178	4776307.467414	0.000000
120555	733574.194419	4776309.566952	0.000000
120556	733580.713362	4776316.194854	0.000000
120557	733576.095396	4776320.428641	0.000000
120561	733769.083290	4776474.837713	0.000000
120562	733766.966299	4776475.988212	0.000000
120567	733879.848943	4776523.157651	0.000000
120569	733895.863655	4776525.608471	0.000000
120585	735021.451842	4778694.917925	0.000000
120587	735028.861337	4778695.218030	0.000000
120589	734999.719959	4778702.051755	0.000000
120590	734998.496728	4778702.332016	0.000000
120613	735270.542738	4779067.027081	0.000000
120666	734014.654072	4776758.993872	0.000000
120667	734025.797497	4776812.903661	0.000000
120669	734030.322837	4776814.215415	0.000000
120670	734038.328880	4776815.468777	0.000000
120673	734006.322717	4776817.049616	0.000000
120674	734039.406606	4776820.620555	0.000000
120676	734005.298222	4776828.144634	0.000000
120688	734370.156418	4778074.269564	0.000000
120691	734376.968048	4778102.624181	0.000000
120693	734385.992684	4778138.627076	0.000000
120696	734599.778465	4778166.199383	0.000000
120697	734593.354538	4778168.013006	0.000000
120698	734577.237035	4778171.738963	0.000000
120719	735274.759407	4779096.560961	0.000000
120731	735285.386801	4779220.129615	0.000000
120734	735315.214541	4779252.783280	0.000000
120735	735294.306164	4779254.740702	0.000000
120736	735289.950584	4779255.168440	0.000000
120767	738701.865153	4784199.680450	0.000000
120770	738833.432456	4784268.805779	0.000000
120772	738819.594922	4784284.387949	0.000000
120773	738812.171459	4784292.066801	0.000000
120774	738807.146216	4784297.272320	0.000000
120794	739369.580781	4777056.426857	0.000000
120797	739385.561546	4777090.180487	0.000000
120862	734786.109156	4777973.117133	0.000000
120864	734787.866051	4777980.282833	0.000000
120865	734659.697962	4778003.876887	0.000000
120867	734794.406683	4778009.129007	0.000000
120869	734288.960558	4777994.043503	0.000000
120871	734660.786410	4778011.297504	0.000000
120874	734530.359854	4778016.769733	0.000000
120876	734627.586042	4778027.600170	0.000000
120881	734580.443999	4778036.240010	0.000000
120886	734492.275705	4778031.326011	0.000000
120888	734492.557456	4778032.369789	0.000000
120889	734544.351180	4778035.775854	0.000000
120896	734495.223658	4778041.523658	0.000000
120897	734582.577220	4778045.019759	0.000000
120898	734449.388481	4778043.204294	0.000000
120900	734570.639374	4778049.890375	0.000000
120904	734580.942075	4778050.400737	0.000000
120905	734567.798248	4778053.628678	0.000000
120913	734371.545387	4778080.065937	0.000000
120917	734333.244528	4778084.130252	0.000000
120918	734334.756057	4778090.153213	0.000000
120921	734644.449760	4778104.869830	0.000000
120922	734330.999759	4778106.769448	0.000000
120925	734322.497174	4778108.867647	0.000000
120926	734313.604081	4778110.952428	0.000000
120927	734596.452272	4778167.230131	0.000000
120930	734325.016719	4778185.053676	0.000000
120933	734325.791129	4778189.772586	0.000000
120936	734326.260931	4778192.690838	0.000000
120940	734279.651550	4778192.522371	0.000000
120941	734326.573674	4778194.491776	0.000000
120943	734310.663670	4778197.402666	0.000000
120944	734285.461965	4778196.702816	0.000000
120946	734286.532568	4778201.809955	0.000000
120949	734353.913972	4778207.374083	0.000000
120950	734599.574525	4778216.595566	0.000000
120951	734335.053821	4778207.726111	0.000000
120952	734313.340951	4778211.449256	0.000000
120953	734289.423978	4778215.552559	0.000000
120954	734629.048326	4778227.350884	0.000000
120957	734337.302923	4778219.300658	0.000000
120960	734291.937541	4778227.491992	0.000000
120961	733407.257515	4776239.048021	0.000000
120962	734404.303923	4777136.166374	0.000000
120964	734383.945305	4777141.392721	0.000000
120967	734437.485010	4777237.046224	0.000000
120971	734454.418293	4777265.315361	0.000000
120972	734445.030372	4777268.016819	0.000000
120976	734414.191358	4777275.506652	0.000000
120978	734002.595326	4777630.048804	0.000000
120980	734028.158928	4777659.169163	0.000000
120982	734008.575144	4777677.943920	0.000000
120983	734013.131804	4777683.782252	0.000000
120984	733995.614180	4777688.173178	0.000000
120986	734069.396044	4777691.574403	0.000000
120987	734072.837275	4777691.703726	0.000000
120988	734111.456768	4777693.119351	0.000000
120989	733990.908543	4777691.892158	0.000000
120990	734077.339390	4777717.387824	0.000000
120991	734073.566108	4777717.914238	0.000000
120995	734071.578152	4777724.328386	0.000000
120997	734074.430615	4777726.894808	0.000000
120998	734076.033813	4777739.981462	0.000000
121000	734078.525072	4777779.384177	0.000000
121001	736816.004388	4779340.125715	0.000000
121002	734808.424487	4777959.508978	0.000000
121003	734655.291263	4777994.651880	0.000000
121004	734658.159608	4778011.885309	0.000000
121007	734809.913175	4777967.365952	0.000000
121008	734826.421442	4777953.502143	0.000000
121012	734829.458252	4777963.236023	0.000000
121015	734814.019652	4777955.987982	0.000000
121016	734872.355287	4778153.151643	0.000000
121018	737742.314808	4778577.047121	0.000000
121019	737759.799600	4778574.332566	0.000000
121020	737776.508540	4778586.146484	0.000000
121021	737709.340050	4778610.511647	0.000000
121022	737757.031145	4778623.551200	0.000000
121024	737980.834833	4778610.305116	0.000000
121025	738026.629758	4778647.999209	0.000000
121026	737154.967484	4778751.767179	0.000000
121027	737162.831278	4778797.275042	0.000000
121029	737229.600267	4778795.952716	0.000000
121030	737227.749314	4778822.908645	0.000000
121031	737227.635895	4778852.360256	0.000000
121033	737151.408655	4778821.707203	0.000000
121035	737262.983798	4778852.379305	0.000000
121039	737626.788763	4778121.007279	0.000000
121044	737859.546248	4778472.845680	0.000000
121046	737862.605449	4778414.385711	0.000000
121050	737753.010994	4778277.537076	0.000000
121054	737724.746004	4778187.883530	0.000000
121056	737914.053949	4778566.641136	0.000000
121059	737922.292111	4778581.473248	0.000000
121063	737936.256018	4778629.430432	0.000000
121064	737945.967030	4778641.734281	0.000000
121070	737777.442511	4778624.497097	0.000000
121075	736782.812440	4778990.465756	0.000000
121078	736670.776157	4778839.006140	0.000000
121079	736664.982656	4778839.783369	0.000000
121080	736690.844020	4778823.090948	0.000000
121081	736634.568690	4778759.400782	0.000000
121083	736347.056289	4778969.717071	0.000000
121084	737172.256669	4778926.355831	0.000000
121085	737145.433755	4778903.260827	0.000000
121086	737143.996613	4778897.751125	0.000000
121087	737148.849177	4778896.396688	0.000000
121088	737166.575099	4778951.755097	0.000000
121091	737133.594195	4778832.517882	0.000000
121092	737148.537321	4778832.126282	0.000000
121093	737100.200498	4778831.577893	0.000000
121096	737198.367267	4778854.587938	0.000000
121098	737201.811560	4778843.388222	0.000000
121099	737207.194327	4778845.755078	0.000000
121100	737208.534188	4778851.016780	0.000000
121102	737192.523599	4778821.481868	0.000000
121103	737230.533859	4778859.188477	0.000000
121104	737256.545892	4778858.793421	0.000000
121105	737203.756886	4778881.551365	0.000000
121107	737221.404060	4778892.618223	0.000000
121108	737264.441935	4778876.692856	0.000000
121109	737261.952179	4778836.398002	0.000000
121110	737275.336401	4778833.761841	0.000000
121111	737368.585341	4778812.069409	0.000000
121112	737367.613484	4778781.757097	0.000000
121113	737587.366263	4778734.287138	0.000000
121114	737572.895658	4778709.908818	0.000000
121115	737643.185328	4778699.928798	0.000000
121116	737625.797390	4778678.161761	0.000000
121119	737790.412948	4778569.329753	0.000000
121120	737798.242090	4778575.585354	0.000000
121143	737160.649099	4778784.622925	0.000000
121144	737142.400315	4778795.974442	0.000000
121148	737490.437834	4778630.864913	0.000000
121155	734499.147195	4777226.803083	0.000000
121158	734443.547873	4777037.577440	0.000000
121159	734447.153291	4777047.864339	0.000000
121162	734453.102826	4776998.766773	0.000000
121163	734434.085570	4777054.275356	0.000000
121166	734420.622983	4777168.094701	0.000000
121167	734446.737829	4777161.543150	0.000000
121169	734462.391131	4777146.036712	0.000000
121170	734463.490098	4777157.427152	0.000000
121171	734479.981132	4777153.090942	0.000000
121172	734454.713967	4777148.496803	0.000000
121173	734487.796678	4777258.368957	0.000000
121176	734445.169938	4777161.889506	0.000000
121177	734555.393828	4778002.487153	0.000000
121179	734560.062506	4778001.502594	0.000000
121180	734567.205312	4777999.869345	0.000000
121181	734416.767345	4777168.873856	0.000000
121182	734386.579446	4777117.621669	0.000000
121183	734352.631422	4776929.063829	0.000000
121184	734364.581270	4776926.972902	0.000000
121186	734359.469080	4776908.139251	0.000000
121188	734373.955695	4776894.349296	0.000000
121189	734377.683280	4776891.375237	0.000000
121191	734400.685039	4776909.045029	0.000000
121193	734374.988421	4777038.688722	0.000000
121194	734386.151539	4777035.069712	0.000000
121196	734412.238812	4777061.073844	0.000000
121200	734423.067829	4776925.047989	0.000000
121202	734514.805633	4777138.700081	0.000000
121204	734579.344101	4777300.069418	0.000000
121212	737369.482956	4778824.643503	0.000000
121213	736867.962733	4779038.526743	0.000000
121214	736869.177544	4778987.197071	0.000000
121215	734848.506207	4778166.606619	0.000000
121219	737821.073066	4778372.582915	0.000000
121220	737775.422756	4778331.592980	0.000000
121221	737738.568856	4778291.777651	0.000000
121222	737711.094904	4778265.132885	0.000000
121225	737745.963091	4778284.596686	0.000000
121226	737714.235916	4778225.067547	0.000000
121227	737689.051248	4778179.254842	0.000000
121233	737711.184519	4778169.174322	0.000000
121238	737767.302842	4778625.866733	0.000000
121293	738872.183399	4777485.576079	0.000000
121303	738894.447871	4777492.094258	0.000000
121304	738899.131748	4777493.036826	0.000000
121357	735662.805323	4776135.510738	0.000000
121360	735699.144546	4776137.167221	0.000000
121419	738893.627556	4777441.126274	0.000000
121492	737160.978844	4778821.239775	0.000000
121520	736063.525621	4776484.487393	0.000000
121528	736247.338056	4776339.053878	0.000000
121529	736247.745704	4776334.108783	0.000000
121550	735952.553783	4777530.652926	0.000000
121551	735956.145874	4777567.837993	0.000000
121560	736194.966984	4776258.558909	0.000000
121561	736303.960515	4776218.814798	0.000000
121563	736298.667225	4776231.663190	0.000000
121572	736160.081039	4776322.453977	0.000000
121575	736156.950669	4776308.624302	0.000000
121580	736287.477792	4776232.909915	0.000000
121581	737696.731524	4778139.592491	0.000000
121583	737670.939764	4778141.294747	0.000000
121584	737729.168694	4778144.237942	0.000000
121585	737734.117113	4778158.132119	0.000000
121586	737706.994233	4778158.531281	0.000000
121587	737722.257770	4778163.478265	0.000000
121599	736854.712946	4784363.414946	0.000000
121603	736803.005114	4784326.187187	0.000000
121615	736646.926144	4784604.335922	0.000000
121616	736626.268558	4784559.539105	0.000000
121619	736676.441511	4784670.056803	0.000000
121622	736392.258832	4784415.196790	0.000000
121628	736447.652746	4784496.705152	0.000000
121631	736361.217692	4784523.433775	0.000000
121634	736432.347731	4784486.098689	0.000000
121636	736309.041713	4784542.502805	0.000000
121637	736350.424208	4784530.530923	0.000000
121638	736332.568965	4784468.497240	0.000000
121639	737158.586070	4784295.990566	0.000000
121641	737222.847136	4784291.070896	0.000000
121643	737273.541496	4784266.797328	0.000000
121644	737298.417200	4784216.982044	0.000000
121646	738395.562466	4783490.904789	0.000000
121720	739076.783860	4778331.510035	0.000000
121721	739080.426804	4778344.225387	0.000000
121722	739083.638989	4778449.297121	0.000000
121723	738931.653411	4778291.525309	0.000000
121724	739064.570967	4778297.455479	0.000000
121728	738926.517991	4778349.234362	0.000000
121729	738924.853430	4778350.476993	0.000000
121730	738927.188532	4778357.986839	0.000000
121731	738920.622990	4778360.314128	0.000000
121734	738931.626599	4778367.082715	0.000000
121735	738929.784054	4778367.129295	0.000000
121740	738933.183623	4778439.515443	0.000000
121743	739005.994708	4778444.215450	0.000000
121820	736946.513499	4777481.299222	0.000000
121821	736891.509845	4777563.060776	0.000000
121822	736876.232196	4777568.311825	0.000000
121823	736895.748381	4777577.285318	0.000000
121824	736880.815549	4777582.225878	0.000000
121826	736904.655807	4777608.584833	0.000000
121827	736889.362684	4777613.346053	0.000000
121828	736889.796435	4777614.928971	0.000000
121829	736908.728074	4777622.903684	0.000000
121830	736893.572468	4777627.224896	0.000000
121831	736874.075458	4777630.828142	0.000000
121833	736746.588100	4777631.968757	0.000000
121834	736841.156912	4777639.958339	0.000000
121837	736899.582735	4777650.940318	0.000000
121838	736881.035609	4777652.997602	0.000000
121839	736753.432210	4777649.986481	0.000000
121841	736888.599843	4777676.066507	0.000000
121850	736855.998229	4777707.957994	0.000000
121856	736778.291338	4777729.786966	0.000000
121910	734818.197673	4777545.400269	0.000000
121911	734813.361980	4777576.044903	0.000000
121923	734815.095804	4777586.956969	0.000000
121924	734826.914140	4777589.365661	0.000000
121925	734823.128734	4777595.439726	0.000000
121972	739468.772246	4777436.736831	0.000000
122082	734662.258384	4777993.390730	0.000000
122085	734656.764672	4778004.376304	0.000000
122092	735591.503138	4779283.883525	0.000000
122093	735567.160920	4779308.593761	0.000000
122128	738985.520589	4777414.469482	0.000000
122141	734449.153041	4777046.331971	0.000000
122142	737692.356365	4778150.826274	0.000000
122143	737724.273160	4778158.244558	0.000000
122145	737358.819235	4778848.545838	0.000000
122148	734449.548352	4776886.574831	0.000000
122152	736509.461375	4778083.254954	0.000000
122161	737180.544588	4778946.337032	0.000000
122162	737189.783779	4778919.582757	0.000000
122166	736445.381195	4778988.151677	0.000000
122167	736457.808942	4778970.814255	0.000000
122169	736444.137133	4778966.036465	0.000000
122170	736449.523360	4778946.719983	0.000000
122177	736641.095837	4778994.703425	0.000000
122179	734613.765974	4778346.856122	0.000000
122181	734615.054635	4778352.482325	0.000000
122182	737828.496630	4778370.629257	0.000000
122183	737815.253009	4778373.636270	0.000000
122187	737812.069018	4778402.547190	0.000000
122188	737735.854030	4778535.078843	0.000000
122192	737743.595484	4778628.108351	0.000000
122194	737751.325239	4778686.455578	0.000000
122195	737740.139642	4778572.856978	0.000000
122196	737751.904827	4778575.558186	0.000000
122200	737723.872567	4778595.762710	0.000000
122201	737741.158064	4778600.391186	0.000000
122203	737732.426142	4778603.199947	0.000000
122208	737329.735671	4777571.681021	0.000000
122239	735975.858310	4778246.243749	0.000000
122367	742959.479115	4775320.978955	0.000000
122381	743062.912083	4775472.695946	0.000000
122387	743105.223007	4775519.385316	0.000000
122391	743055.120128	4775538.116026	0.000000
122401	742907.264179	4775597.800360	0.000000
122402	743268.773143	4775619.094227	0.000000
122410	743224.947199	4775654.683375	0.000000
122414	743051.632559	4775662.715258	0.000000
122419	743097.942529	4775682.002610	0.000000
122426	743041.458342	4775723.869266	0.000000
122427	742951.440261	4775745.848508	0.000000
122428	742960.455670	4775746.469972	0.000000
122445	742868.802021	4775836.580595	0.000000
122446	742810.272613	4775835.496937	0.000000
122459	742767.047683	4775996.678500	0.000000
122492	742549.818811	4775868.005394	0.000000
122503	742626.163725	4775907.962767	0.000000
122507	742685.631176	4775945.174147	0.000000
122508	742709.968383	4775950.777584	0.000000
122509	742693.148381	4775950.790480	0.000000
122517	742871.084590	4776225.922090	0.000000
122520	742866.391950	4776248.540083	0.000000
122557	745619.290217	4780886.240253	0.000000
122663	747884.906611	4790701.524819	0.000000
122731	739702.440679	4777730.384969	0.000000
122801	743835.380600	4790059.633233	0.000000
122808	743211.162220	4790110.423808	0.000000
122820	743765.658929	4790165.020769	0.000000
122828	743665.958887	4790196.937926	0.000000
122842	743709.186802	4790217.172329	0.000000
122854	743513.564153	4790263.074198	0.000000
123203	743299.711955	4788507.355421	0.000000
123204	743306.265440	4788511.515718	0.000000
123213	743075.212519	4788683.871390	0.000000
123214	743007.989107	4788683.100307	0.000000
123215	743073.151852	4788686.221888	0.000000
123240	736988.550307	4783635.753106	0.000000
123242	736957.634612	4783644.261081	0.000000
123243	737034.163972	4783820.660012	0.000000
123244	737045.505963	4783877.742963	0.000000
123245	737107.916780	4783897.520784	0.000000
123246	737055.890469	4783914.187977	0.000000
123247	735433.761531	4777883.181890	0.000000
123248	735448.238635	4777895.379575	0.000000
123262	739667.300379	4777257.704132	0.000000
123264	739640.066696	4777279.430827	0.000000
123269	739640.157964	4777397.781668	0.000000
123340	739543.268502	4782669.090480	0.000000
123341	739535.129425	4782673.440920	0.000000
123570	741434.826869	4789755.594942	0.000000
123572	741212.413982	4789776.890520	0.000000
123579	741412.994649	4789802.613392	0.000000
123584	741404.476093	4789827.653525	0.000000
123592	741398.401639	4789846.853482	0.000000
123601	741974.765695	4789974.561851	0.000000
123619	741012.336372	4789731.475409	0.000000
123769	740266.570450	4789013.737540	0.000000
123772	740246.380141	4789022.352927	0.000000
123777	740250.753202	4789026.332961	0.000000
123779	740254.899073	4789029.837916	0.000000
123780	740565.839468	4789041.925339	0.000000
123789	740308.945524	4789095.968977	0.000000
123795	740320.832377	4789108.710744	0.000000
123806	740359.880366	4789150.258691	0.000000
123812	740371.218898	4789160.334565	0.000000
123813	740361.218421	4789161.626327	0.000000
123821	740394.199392	4789182.020576	0.000000
123824	740389.352304	4789192.813403	0.000000
123838	740414.984621	4789204.373995	0.000000
123857	740496.977923	4789294.003534	0.000000
123859	740566.108852	4789373.370529	0.000000
123862	740853.553664	4789461.157794	0.000000
123865	740936.436858	4789473.217112	0.000000
123869	740892.350507	4789488.321913	0.000000
123872	740880.429376	4789486.909257	0.000000
123875	740893.789186	4789502.784715	0.000000
123884	740861.731861	4789522.686740	0.000000
123886	740750.338163	4789508.282831	0.000000
123891	740748.890617	4789537.866741	0.000000
123895	740805.788601	4789581.818764	0.000000
123908	741020.468938	4789715.206146	0.000000
123910	741016.372449	4789723.389745	0.000000
123921	740198.906279	4788952.941002	0.000000
123927	740456.935675	4788987.527066	0.000000
123928	740279.994171	4788988.569588	0.000000
123931	740266.451699	4789006.060473	0.000000
124129	740604.450487	4788616.702838	0.000000
124411	740553.527229	4788636.638724	0.000000
124430	740320.191985	4788674.981994	0.000000
124435	740585.268713	4788694.609211	0.000000
124445	740408.809061	4788753.268182	0.000000
124446	740296.382172	4788753.447961	0.000000
124453	740401.534955	4788778.620276	0.000000
124462	740434.609879	4788801.008400	0.000000
124476	740383.390524	4788830.053426	0.000000
124485	740343.371092	4788854.046345	0.000000
124487	740274.134107	4788856.978327	0.000000
124490	740363.597153	4788866.727465	0.000000
124498	740340.136920	4788905.440186	0.000000
124521	740894.206561	4788465.976996	0.000000
124522	740829.318008	4788464.276224	0.000000
124526	740859.436322	4788499.405325	0.000000
124530	740683.576775	4788515.199760	0.000000
124536	740857.086962	4788525.743497	0.000000
124545	740784.367330	4788543.281248	0.000000
124555	740710.646356	4788559.939124	0.000000
